CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CD_CONTA;DS_CONTA;VL_CONTA
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.01.01;Vendas de Mercadorias, Produtos e Serviços;1957581
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.01.02;Outras Receitas;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.02;Insumos Adquiridos de Terceiros;-699672
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-192859
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.02.03;Perda/Recuperação de Valores Ativos;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.02.04;Outros;-506813
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.02.04.01;Matérias-primas e produtos para revenda;-506813
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.03;Valor Adicionado Bruto;1257909
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.04;Retenções;-218991
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.04.01;Depreciação, Amortização e Exaustão;-218991
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.04.02;Outras;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.05;Valor Adicionado Líquido Produzido;1038918
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.06;Vlr Adicionado Recebido em Transferência;11915
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.06.01;Resultado de Equivalência Patrimonial;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.06.02;Receitas Financeiras;11915
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.06.03;Outros;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.07;Valor Adicionado Total a Distribuir;1050833
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08;Distribuição do Valor Adicionado;1050833
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.01;Pessoal;580293
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.01.01;Remuneração Direta;552994
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.01.02;Benefícios;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.01.03;F.G.T.S.;27299
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.01.04;Outros;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.02;Impostos, Taxas e Contribuições;222733
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.02.01;Federais;149803
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.02.02;Estaduais;62350
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.02.03;Municipais;10580
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.03;Remuneração de Capitais de Terceiros;312982
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.03.01;Juros;279957
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.03.02;Aluguéis;33025
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.03.03;Outras;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.04;Remuneração de Capitais Próprios;-65175
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.04.01;Juros sobre o Capital Próprio;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.04.02;Dividendos;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.04.03;Lucros Retidos / Prejuízo do Período;-65175
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0
13.783.221/0004-78;2023;1;MADERO INDÚSTRIA E COMÉRCIO S.A.;26379;7.08.05;Outros;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.01;Receitas;496505
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.01.01;Vendas de Mercadorias, Produtos e Serviços;445759
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.01.02;Outras Receitas;52728
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-1982
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.02;Insumos Adquiridos de Terceiros;-381436
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-152292
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-55135
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.02.03;Perda/Recuperação de Valores Ativos;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.02.04;Outros;-174009
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.02.04.01;Despesas com infraestrutura;-30236
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.02.04.02;Outros;-143773
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.03;Valor Adicionado Bruto;115069
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.04;Retenções;-19831
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.04.01;Depreciação, Amortização e Exaustão;-19831
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.04.02;Outras;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.05;Valor Adicionado Líquido Produzido;95238
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.06;Vlr Adicionado Recebido em Transferência;76105
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.06.01;Resultado de Equivalência Patrimonial;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.06.02;Receitas Financeiras;76105
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.06.03;Outros;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.07;Valor Adicionado Total a Distribuir;171343
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08;Distribuição do Valor Adicionado;171343
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.01;Pessoal;124895
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.01.01;Remuneração Direta;88221
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.01.02;Benefícios;30439
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.01.03;F.G.T.S.;6235
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.01.04;Outros;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.02;Impostos, Taxas e Contribuições;66685
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.02.01;Federais;56282
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.02.02;Estaduais;14
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.02.03;Municipais;10389
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.03;Remuneração de Capitais de Terceiros;5315
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.03.01;Juros;4002
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.03.02;Aluguéis;518
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.03.03;Outras;795
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.04;Remuneração de Capitais Próprios;-25552
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.04.01;Juros sobre o Capital Próprio;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.04.02;Dividendos;0
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.04.03;Lucros Retidos / Prejuízo do Período;-18559
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.04.04;Part. Não Controladores nos Lucros Retidos;-6993
14.110.585/0001-07;2023;1;MÉLIUZ S.A.;25232;7.08.05;Outros;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.01;Receitas;69683
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.01.01;Vendas de Mercadorias, Produtos e Serviços;69683
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.01.02;Outras Receitas;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.02;Insumos Adquiridos de Terceiros;-54498
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-6741
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-47757
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.02.03;Perda/Recuperação de Valores Ativos;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.02.04;Outros;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.03;Valor Adicionado Bruto;15185
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.04;Retenções;-3246
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.04.01;Depreciação, Amortização e Exaustão;-3246
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.04.02;Outras;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.05;Valor Adicionado Líquido Produzido;11939
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.06;Vlr Adicionado Recebido em Transferência;33127
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.06.01;Resultado de Equivalência Patrimonial;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.06.02;Receitas Financeiras;32655
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.06.03;Outros;472
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.07;Valor Adicionado Total a Distribuir;45066
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08;Distribuição do Valor Adicionado;45066
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.01;Pessoal;27689
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.01.01;Remuneração Direta;23226
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.01.02;Benefícios;2708
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.01.03;F.G.T.S.;1755
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.01.04;Outros;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.02;Impostos, Taxas e Contribuições;13329
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.02.01;Federais;11271
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.02.02;Estaduais;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.02.03;Municipais;2058
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.03;Remuneração de Capitais de Terceiros;361
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.03.01;Juros;361
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.03.02;Aluguéis;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.03.03;Outras;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.04;Remuneração de Capitais Próprios;3687
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.04.01;Juros sobre o Capital Próprio;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.04.02;Dividendos;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.04.03;Lucros Retidos / Prejuízo do Período;3687
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0
14.127.813/0001-51;2023;1;GETNINJAS S.A.;25887;7.08.05;Outros;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.01;Receitas;-5489
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.01.01;Vendas de Mercadorias, Produtos e Serviços;5504
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.01.02;Outras Receitas;-10993
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.01.02.01;Perda por redução ao valor recuperável em contas a receber;-167
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.01.02.02;Outras receitas e (despesas);-10826
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.02;Insumos Adquiridos de Terceiros;-29660
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-8887
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-20773
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.02.03;Perda/Recuperação de Valores Ativos;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.02.04;Outros;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.03;Valor Adicionado Bruto;-35149
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.04;Retenções;-56699
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.04.01;Depreciação, Amortização e Exaustão;-56699
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.04.02;Outras;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.05;Valor Adicionado Líquido Produzido;-91848
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.06;Vlr Adicionado Recebido em Transferência;107572
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.06.01;Resultado de Equivalência Patrimonial;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.06.02;Receitas Financeiras;107572
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.06.03;Outros;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.07;Valor Adicionado Total a Distribuir;15724
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08;Distribuição do Valor Adicionado;15724
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.01;Pessoal;4716
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.01.01;Remuneração Direta;3309
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.01.02;Benefícios;1055
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.01.03;F.G.T.S.;352
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.01.04;Outros;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.02;Impostos, Taxas e Contribuições;2737
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.02.01;Federais;1633
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.02.02;Estaduais;1104
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.02.03;Municipais;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.03;Remuneração de Capitais de Terceiros;55605
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.03.01;Juros;55605
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.03.02;Aluguéis;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.03.03;Outras;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.04;Remuneração de Capitais Próprios;-47334
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.04.01;Juros sobre o Capital Próprio;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.04.02;Dividendos;0
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.04.03;Lucros Retidos / Prejuízo do Período;-46572
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.04.04;Part. Não Controladores nos Lucros Retidos;-762
14.191.427/0001-29;2023;1;GRANBIO INVESTIMENTOS S.A.;25321;7.08.05;Outros;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.01;Receitas;550492
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.01.01;Vendas de Mercadorias, Produtos e Serviços;158627
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.01.02;Outras Receitas;3690
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.01.03;Receitas refs. à Construção de Ativos Próprios;388175
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.02;Insumos Adquiridos de Terceiros;-26418
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-17118
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.02.03;Perda/Recuperação de Valores Ativos;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.02.04;Outros;-9300
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.03;Valor Adicionado Bruto;524074
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.04;Retenções;-1977
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.04.01;Depreciação, Amortização e Exaustão;-1977
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.04.02;Outras;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.05;Valor Adicionado Líquido Produzido;522097
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.06;Vlr Adicionado Recebido em Transferência;11879
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.06.01;Resultado de Equivalência Patrimonial;-18507
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.06.02;Receitas Financeiras;30386
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.06.03;Outros;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.07;Valor Adicionado Total a Distribuir;533976
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08;Distribuição do Valor Adicionado;533976
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.01;Pessoal;25123
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.01.01;Remuneração Direta;21363
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.01.02;Benefícios;3084
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.01.03;F.G.T.S.;676
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.01.04;Outros;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.02;Impostos, Taxas e Contribuições;87313
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.02.01;Federais;87078
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.02.02;Estaduais;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.02.03;Municipais;235
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.03;Remuneração de Capitais de Terceiros;154324
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.03.01;Juros;124268
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.03.02;Aluguéis;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.03.03;Outras;30056
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.04;Remuneração de Capitais Próprios;267216
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.04.01;Juros sobre o Capital Próprio;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.04.02;Dividendos;0
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.04.03;Lucros Retidos / Prejuízo do Período;131817
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.04.04;Part. Não Controladores nos Lucros Retidos;135399
14.785.152/0001-51;2023;1;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;25402;7.08.05;Outros;0
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.01;Receitas;1153070
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.01.01;Vendas de Mercadorias, Produtos e Serviços;1146801
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.01.02;Outras Receitas;-49
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.01.02.01;Transações com ativos não circulantes;-49
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.01.03;Receitas refs. à Construção de Ativos Próprios;7291
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-973
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.02;Insumos Adquiridos de Terceiros;-728095
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-562494
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-165601
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.02.03;Perda/Recuperação de Valores Ativos;0
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.02.04;Outros;0
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.03;Valor Adicionado Bruto;424975
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.04;Retenções;-14839
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.04.01;Depreciação, Amortização e Exaustão;-14839
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.04.02;Outras;0
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.05;Valor Adicionado Líquido Produzido;410136
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.06;Vlr Adicionado Recebido em Transferência;6587
14.807.945/0001-24;2023;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;12696;7.06.01;Resultado de Equivalência Patrimonial;0
