CNPJ_CIA,ANO,VERSAO,DENOM_CIA,CD_CVM,ESCALA_MOEDA,CD_CONTA,DS_CONTA,VL_CONTA
10.846.981/0001-46,2009,2,CENTENNIAL ASSET PARTICIPAÇÕES SUDESTE S/A,21776,MIL,7.08.04.02,Dividendos,0
10.846.981/0001-46,2009,2,CENTENNIAL ASSET PARTICIPAÇÕES SUDESTE S/A,21776,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,0
10.846.981/0001-46,2009,2,CENTENNIAL ASSET PARTICIPAÇÕES SUDESTE S/A,21776,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
10.846.981/0001-46,2009,2,CENTENNIAL ASSET PARTICIPAÇÕES SUDESTE S/A,21776,MIL,7.08.05,Outros,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.01,Receitas,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.01.02,Outras Receitas,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.02,Insumos Adquiridos de Terceiros,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.02.04,Outros,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.03,Valor Adicionado Bruto,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.04,Retenções,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.04.01,"Depreciação, Amortização e Exaustão",0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.04.02,Outras,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.05,Valor Adicionado Líquido Produzido,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.06,Vlr Adicionado Recebido em Transferência,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.06.02,Receitas Financeiras,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.06.03,Outros,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.07,Valor Adicionado Total a Distribuir,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08,Distribuição do Valor Adicionado,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.01,Pessoal,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.01.01,Remuneração Direta,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.01.02,Benefícios,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.01.03,F.G.T.S.,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.01.04,Outros,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.02,"Impostos, Taxas e Contribuições",0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.02.01,Federais,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.02.02,Estaduais,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.02.03,Municipais,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.03,Remuneração de Capitais de Terceiros,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.03.01,Juros,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.03.02,Aluguéis,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.03.03,Outras,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.04,Remuneração de Capitais Próprios,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.04.02,Dividendos,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
11.395.624/0001-71,2009,1,BRASIL PHARMA S.A.,22500,MIL,7.08.05,Outros,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.01,Receitas,355316
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",367611
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.01.02,Outras Receitas,-12295
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.01.02.01,Deduções de Vendas,-12295
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.02,Insumos Adquiridos de Terceiros,-227342
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-199063
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-32992
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.02.04,Outros,4713
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.03,Valor Adicionado Bruto,127974
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.04,Retenções,-605
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-605
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.04.02,Outras,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.05,Valor Adicionado Líquido Produzido,127369
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.06,Vlr Adicionado Recebido em Transferência,10222
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.06.02,Receitas Financeiras,10222
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.06.03,Outros,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.07,Valor Adicionado Total a Distribuir,137591
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08,Distribuição do Valor Adicionado,137591
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.01,Pessoal,27662
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.01.01,Remuneração Direta,27662
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.01.02,Benefícios,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.01.03,F.G.T.S.,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.01.04,Outros,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.02,"Impostos, Taxas e Contribuições",33790
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.02.01,Federais,33790
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.02.02,Estaduais,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.02.03,Municipais,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.03,Remuneração de Capitais de Terceiros,-863
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.03.01,Juros,22406
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.03.02,Aluguéis,1337
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.03.03,Outras,-24606
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.04,Remuneração de Capitais Próprios,77002
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.04.02,Dividendos,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,77002
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
12.049.631/0001-84,2009,2,MOURA DUBEUX ENGENHARIA S/A,21067,MIL,7.08.05,Outros,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.01,Receitas,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.01.01,Intermediação Financeira,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.01.02,Prestação de Serviços,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.01.03,Provisão/Reversão de Créds. Liquidação Duvidosa,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.01.04,Outras,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.02,Despesas de Intermediação Financeira,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.03,Insumos Adquiridos de Terceiros,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.03.01,"Materiais, Energia e Outros",0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.03.02,Serviços de Terceiros,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.03.03,Perda/Recuperação de Valores Ativos,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.03.04,Outros,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.03.04.01,Resultado Não Operacional,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.04,Valor Adicionado Bruto,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.05,Retenções,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.05.01,"Depreciação, Amortização e Exaustão",0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.05.02,Outras,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.06,Valor Adicionado Líquido Produzido,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.07,Vlr Adicionado Recebido em Transferência,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.07.01,Resultado de Equivalência Patrimonial,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.07.02,Outros,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.08,Valor Adicionado Total a Distribuir,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09,Distribuição do Valor Adicionado,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.01,Pessoal,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.01.01,Remuneração Direta,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.01.02,Benefícios,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.01.03,F.G.T.S.,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.01.04,Outros,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.01.04.01,Previdência Privada,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.01.04.02,Encargos Previdenciários,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.01.04.03,Participação nos resultados,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.02,"Impostos, Taxas e Contribuições",0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.02.01,Federais,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.02.02,Estaduais,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.02.03,Municipais,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.03,Remuneração de Capitais de Terceiros,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.03.01,Aluguéis,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.03.02,Outras,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.04,Remuneração de Capitais Próprios,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.04.01,Juros sobre o Capital Próprio,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.04.02,Dividendos,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.04.03,Lucros Retidos / Prejuízo do Período,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.04.04,Part. Não Controladores nos Lucros Retidos,0
13.009.717/0001-46,2009,3,BCO ESTADO DE SERGIPE S.A. - BANESE,1120,MIL,7.09.05,Outros,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.01,Receitas,521425
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",412970
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.01.02,Outras Receitas,28271
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.01.02.01,Resultado na alienação e baixa de ativo circulante,28271
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,21546
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,58638
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.02,Insumos Adquiridos de Terceiros,-272738
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-189886
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-82852
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.02.04,Outros,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.03,Valor Adicionado Bruto,248687
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.04,Retenções,-6618
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-6618
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.04.02,Outras,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.05,Valor Adicionado Líquido Produzido,242069
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.06,Vlr Adicionado Recebido em Transferência,39515
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.06.02,Receitas Financeiras,39513
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.06.03,Outros,2
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.06.03.01,Dividendos recebidos,2
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.07,Valor Adicionado Total a Distribuir,281584
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08,Distribuição do Valor Adicionado,281584
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.01,Pessoal,24288
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.01.01,Remuneração Direta,18232
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.01.02,Benefícios,4048
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.01.03,F.G.T.S.,2008
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.01.04,Outros,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.02,"Impostos, Taxas e Contribuições",123096
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.02.01,Federais,111381
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.02.02,Estaduais,11689
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.02.03,Municipais,26
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.03,Remuneração de Capitais de Terceiros,58607
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.03.01,Juros,55241
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.03.02,Aluguéis,3366
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.03.03,Outras,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.04,Remuneração de Capitais Próprios,75593
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.04.02,Dividendos,0
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,70968
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,4625
13.552.070/0001-02,2009,1,PRONOR PETROQUIMICA SA,9784,MIL,7.08.05,Outros,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.01,Receitas,217544
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",217301
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.01.02,Outras Receitas,114
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,129
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.02,Insumos Adquiridos de Terceiros,-187659
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-141868
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-31863
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.02.03,Perda/Recuperação de Valores Ativos,-13928
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.02.04,Outros,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.03,Valor Adicionado Bruto,29885
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.04,Retenções,-3031
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-3031
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.04.02,Outras,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.05,Valor Adicionado Líquido Produzido,26854
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.06,Vlr Adicionado Recebido em Transferência,3530
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.06.02,Receitas Financeiras,3530
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.06.03,Outros,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.07,Valor Adicionado Total a Distribuir,30384
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08,Distribuição do Valor Adicionado,30384
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.01,Pessoal,24528
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.01.01,Remuneração Direta,19984
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.01.02,Benefícios,3498
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.01.03,F.G.T.S.,1046
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.01.04,Outros,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.02,"Impostos, Taxas e Contribuições",10759
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.02.01,Federais,5121
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.02.02,Estaduais,5452
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.02.03,Municipais,186
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.03,Remuneração de Capitais de Terceiros,3155
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.03.01,Juros,2348
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.03.02,Aluguéis,402
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.03.03,Outras,405
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.04,Remuneração de Capitais Próprios,-8058
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.04.02,Dividendos,0
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,-8044
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,-14
13.608.583/0001-80,2009,2,QGN PARTICIPAÇÕES SA,9857,MIL,7.08.05,Outros,0
13.788.120/0001-47,2009,1,ELEKEIROZ S.A.,4359,MIL,7.01,Receitas,712689
13.788.120/0001-47,2009,1,ELEKEIROZ S.A.,4359,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",712842
13.788.120/0001-47,2009,1,ELEKEIROZ S.A.,4359,MIL,7.01.02,Outras Receitas,0
13.788.120/0001-47,2009,1,ELEKEIROZ S.A.,4359,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
13.788.120/0001-47,2009,1,ELEKEIROZ S.A.,4359,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-153
13.788.120/0001-47,2009,1,ELEKEIROZ S.A.,4359,MIL,7.02,Insumos Adquiridos de Terceiros,-659117
13.788.120/0001-47,2009,1,ELEKEIROZ S.A.,4359,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-587450
13.788.120/0001-47,2009,1,ELEKEIROZ S.A.,4359,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-71667
