CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,VL_CONTA,SETOR_ATIV,MUN,UF
33.035.536/0001-00,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,7811,3,Valor Adicionado Líquido Produzido,2023,-62971,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ
33.035.536/0001-00,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,7811,4,Valor Adicionado Total a Distribuir,2023,-52070,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ
33.035.536/0001-00,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,7811,5,Distribuição do Valor Adicionado,2023,-52070,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ
33.035.536/0001-00,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,7811,5.1,Pessoal,2023,15411,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ
33.035.536/0001-00,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,7811,5.2,"Impostos, Taxas e Contribuições",2023,-47755,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ
33.035.536/0001-00,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,7811,5.3,Remuneração de Capitais de Terceiros,2023,32730,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ
33.035.536/0001-00,JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL,7811,5.4,Remuneração de Capitais Próprios,2023,-52456,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,1,Receitas,2023,2231267,Alimentos,PORTO ALEGRE,RS
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,2,Valor Adicionado Bruto,2023,367916,Alimentos,PORTO ALEGRE,RS
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,3,Valor Adicionado Líquido Produzido,2023,353016,Alimentos,PORTO ALEGRE,RS
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,4,Valor Adicionado Total a Distribuir,2023,482425,Alimentos,PORTO ALEGRE,RS
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,5,Distribuição do Valor Adicionado,2023,482425,Alimentos,PORTO ALEGRE,RS
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,5.1,Pessoal,2023,124305,Alimentos,PORTO ALEGRE,RS
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,5.2,"Impostos, Taxas e Contribuições",2023,113159,Alimentos,PORTO ALEGRE,RS
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,5.3,Remuneração de Capitais de Terceiros,2023,235135,Alimentos,PORTO ALEGRE,RS
87.456.562/0001-22,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,13285,5.4,Remuneração de Capitais Próprios,2023,22258,Alimentos,PORTO ALEGRE,RS
52.548.435/0001-79,JSL S.A.,22020,1,Receitas,2023,9339971,Serviços Transporte e Logística,SÃO PAULO,SP
52.548.435/0001-79,JSL S.A.,22020,2,Valor Adicionado Bruto,2023,5163283,Serviços Transporte e Logística,SÃO PAULO,SP
52.548.435/0001-79,JSL S.A.,22020,3,Valor Adicionado Líquido Produzido,2023,4716697,Serviços Transporte e Logística,SÃO PAULO,SP
52.548.435/0001-79,JSL S.A.,22020,4,Valor Adicionado Total a Distribuir,2023,4812150,Serviços Transporte e Logística,SÃO PAULO,SP
52.548.435/0001-79,JSL S.A.,22020,5,Distribuição do Valor Adicionado,2023,4812150,Serviços Transporte e Logística,SÃO PAULO,SP
52.548.435/0001-79,JSL S.A.,22020,5.1,Pessoal,2023,2312296,Serviços Transporte e Logística,SÃO PAULO,SP
52.548.435/0001-79,JSL S.A.,22020,5.2,"Impostos, Taxas e Contribuições",2023,1057501,Serviços Transporte e Logística,SÃO PAULO,SP
52.548.435/0001-79,JSL S.A.,22020,5.3,Remuneração de Capitais de Terceiros,2023,1090570,Serviços Transporte e Logística,SÃO PAULO,SP
52.548.435/0001-79,JSL S.A.,22020,5.4,Remuneração de Capitais Próprios,2023,351783,Serviços Transporte e Logística,SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,1,Receitas,2023,1020373,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,2,Valor Adicionado Bruto,2023,168708,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,3,Valor Adicionado Líquido Produzido,2023,165693,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,4,Valor Adicionado Total a Distribuir,2023,194243,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,5,Distribuição do Valor Adicionado,2023,194243,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,5.1,Pessoal,2023,37122,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,5.2,"Impostos, Taxas e Contribuições",2023,48545,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,5.3,Remuneração de Capitais de Terceiros,2023,30587,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
09.146.451/0001-06,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.,25798,5.4,Remuneração de Capitais Próprios,2023,77989,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
82.640.558/0001-04,KARSTEN S.A.,4146,1,Receitas,2023,820715,Têxtil e Vestuário,BLUMENAU,SC
82.640.558/0001-04,KARSTEN S.A.,4146,2,Valor Adicionado Bruto,2023,308647,Têxtil e Vestuário,BLUMENAU,SC
82.640.558/0001-04,KARSTEN S.A.,4146,3,Valor Adicionado Líquido Produzido,2023,290548,Têxtil e Vestuário,BLUMENAU,SC
82.640.558/0001-04,KARSTEN S.A.,4146,4,Valor Adicionado Total a Distribuir,2023,299806,Têxtil e Vestuário,BLUMENAU,SC
82.640.558/0001-04,KARSTEN S.A.,4146,5,Distribuição do Valor Adicionado,2023,299806,Têxtil e Vestuário,BLUMENAU,SC
82.640.558/0001-04,KARSTEN S.A.,4146,5.1,Pessoal,2023,192338,Têxtil e Vestuário,BLUMENAU,SC
82.640.558/0001-04,KARSTEN S.A.,4146,5.2,"Impostos, Taxas e Contribuições",2023,151008,Têxtil e Vestuário,BLUMENAU,SC
82.640.558/0001-04,KARSTEN S.A.,4146,5.3,Remuneração de Capitais de Terceiros,2023,-85700,Têxtil e Vestuário,BLUMENAU,SC
82.640.558/0001-04,KARSTEN S.A.,4146,5.4,Remuneração de Capitais Próprios,2023,42160,Têxtil e Vestuário,BLUMENAU,SC
91.983.056/0001-69,KEPLER WEBER S.A.,7870,1,Receitas,2023,1780189,Metalurgia e Siderurgia,SÃO PAULO,SP
91.983.056/0001-69,KEPLER WEBER S.A.,7870,2,Valor Adicionado Bruto,2023,574216,Metalurgia e Siderurgia,SÃO PAULO,SP
91.983.056/0001-69,KEPLER WEBER S.A.,7870,3,Valor Adicionado Líquido Produzido,2023,539267,Metalurgia e Siderurgia,SÃO PAULO,SP
91.983.056/0001-69,KEPLER WEBER S.A.,7870,4,Valor Adicionado Total a Distribuir,2023,606966,Metalurgia e Siderurgia,SÃO PAULO,SP
91.983.056/0001-69,KEPLER WEBER S.A.,7870,5,Distribuição do Valor Adicionado,2023,606966,Metalurgia e Siderurgia,SÃO PAULO,SP
91.983.056/0001-69,KEPLER WEBER S.A.,7870,5.1,Pessoal,2023,187782,Metalurgia e Siderurgia,SÃO PAULO,SP
91.983.056/0001-69,KEPLER WEBER S.A.,7870,5.2,"Impostos, Taxas e Contribuições",2023,74203,Metalurgia e Siderurgia,SÃO PAULO,SP
91.983.056/0001-69,KEPLER WEBER S.A.,7870,5.3,Remuneração de Capitais de Terceiros,2023,99767,Metalurgia e Siderurgia,SÃO PAULO,SP
91.983.056/0001-69,KEPLER WEBER S.A.,7870,5.4,Remuneração de Capitais Próprios,2023,60589,Metalurgia e Siderurgia,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,1,Receitas,2023,22459932,Papel e Celulose,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,2,Valor Adicionado Bruto,2023,11052475,Papel e Celulose,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,3,Valor Adicionado Líquido Produzido,2023,7725893,Papel e Celulose,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,4,Valor Adicionado Total a Distribuir,2023,8325492,Papel e Celulose,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,5,Distribuição do Valor Adicionado,2023,8325492,Papel e Celulose,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,5.1,Pessoal,2023,2289328,Papel e Celulose,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,5.2,"Impostos, Taxas e Contribuições",2023,2166576,Papel e Celulose,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,5.3,Remuneração de Capitais de Terceiros,2023,1026346,Papel e Celulose,SÃO PAULO,SP
89.637.490/0001-45,KLABIN S.A.,12653,5.4,Remuneração de Capitais Próprios,2023,2843242,Papel e Celulose,SÃO PAULO,SP
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,1,Receitas,2023,2391043,Serviços Médicos,VITÓRIA,ES
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,2,Valor Adicionado Bruto,2023,1197120,Serviços Médicos,VITÓRIA,ES
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,3,Valor Adicionado Líquido Produzido,2023,1029549,Serviços Médicos,VITÓRIA,ES
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,4,Valor Adicionado Total a Distribuir,2023,1069770,Serviços Médicos,VITÓRIA,ES
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,5,Distribuição do Valor Adicionado,2023,1069770,Serviços Médicos,VITÓRIA,ES
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,5.1,Pessoal,2023,578846,Serviços Médicos,VITÓRIA,ES
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,5.2,"Impostos, Taxas e Contribuições",2023,175601,Serviços Médicos,VITÓRIA,ES
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,5.3,Remuneração de Capitais de Terceiros,2023,473392,Serviços Médicos,VITÓRIA,ES
13.270.520/0001-66,KORA SAÚDE PARTICIPAÇÕES S.A.,25879,5.4,Remuneração de Capitais Próprios,2023,-158069,Serviços Médicos,VITÓRIA,ES
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,1,Receitas,2023,925721,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,2,Valor Adicionado Bruto,2023,232342,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,3,Valor Adicionado Líquido Produzido,2023,231425,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,4,Valor Adicionado Total a Distribuir,2023,330071,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,5,Distribuição do Valor Adicionado,2023,330071,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,5.1,Pessoal,2023,24614,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,5.2,"Impostos, Taxas e Contribuições",2023,50524,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,5.3,Remuneração de Capitais de Terceiros,2023,8314,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
26.462.693/0001-28,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,25062,5.4,Remuneração de Capitais Próprios,2023,246619,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,1,Receitas,2023,1050223,Serviços Transporte e Logística,ARARAQUARA,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,2,Valor Adicionado Bruto,2023,568367,Serviços Transporte e Logística,ARARAQUARA,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,3,Valor Adicionado Líquido Produzido,2023,414672,Serviços Transporte e Logística,ARARAQUARA,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,4,Valor Adicionado Total a Distribuir,2023,478256,Serviços Transporte e Logística,ARARAQUARA,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,5,Distribuição do Valor Adicionado,2023,478256,Serviços Transporte e Logística,ARARAQUARA,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,5.1,Pessoal,2023,42339,Serviços Transporte e Logística,ARARAQUARA,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,5.2,"Impostos, Taxas e Contribuições",2023,121909,Serviços Transporte e Logística,ARARAQUARA,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,5.3,Remuneração de Capitais de Terceiros,2023,250254,Serviços Transporte e Logística,ARARAQUARA,SP
00.873.894/0001-24,LETS RENT A CAR S/A,27383,5.4,Remuneração de Capitais Próprios,2023,63754,Serviços Transporte e Logística,ARARAQUARA,SP
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,1,Receitas,2023,152882,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,2,Valor Adicionado Bruto,2023,114420,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,3,Valor Adicionado Líquido Produzido,2023,99729,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,4,Valor Adicionado Total a Distribuir,2023,100632,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,5,Distribuição do Valor Adicionado,2023,100632,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,5.1,Pessoal,2023,41741,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,5.2,"Impostos, Taxas e Contribuições",2023,26004,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,5.3,Remuneração de Capitais de Terceiros,2023,50906,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
02.357.251/0001-53,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,24872,5.4,Remuneração de Capitais Próprios,2023,-18019,"Máquinas, Equipamentos, Veículos e Peças",PELOTAS,RS
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,1,Receitas,2023,718723,Telecomunicações,LONDRINA,PR
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,2,Valor Adicionado Bruto,2023,476893,Telecomunicações,LONDRINA,PR
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,3,Valor Adicionado Líquido Produzido,2023,287682,Telecomunicações,LONDRINA,PR
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,4,Valor Adicionado Total a Distribuir,2023,373346,Telecomunicações,LONDRINA,PR
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,5,Distribuição do Valor Adicionado,2023,373346,Telecomunicações,LONDRINA,PR
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,5.1,Pessoal,2023,58825,Telecomunicações,LONDRINA,PR
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,5.2,"Impostos, Taxas e Contribuições",2023,71072,Telecomunicações,LONDRINA,PR
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,5.3,Remuneração de Capitais de Terceiros,2023,302200,Telecomunicações,LONDRINA,PR
04.368.865/0001-66,LIGGA TELECOMUNICAÇÕES S.A.,27367,5.4,Remuneração de Capitais Próprios,2023,-58751,Telecomunicações,LONDRINA,PR
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,1,Receitas,2023,1056656,Energia Elétrica,RIO DE JANEIRO,RJ
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,2,Valor Adicionado Bruto,2023,853798,Energia Elétrica,RIO DE JANEIRO,RJ
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,3,Valor Adicionado Líquido Produzido,2023,733878,Energia Elétrica,RIO DE JANEIRO,RJ
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,4,Valor Adicionado Total a Distribuir,2023,825210,Energia Elétrica,RIO DE JANEIRO,RJ
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,5,Distribuição do Valor Adicionado,2023,825210,Energia Elétrica,RIO DE JANEIRO,RJ
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,5.1,Pessoal,2023,31033,Energia Elétrica,RIO DE JANEIRO,RJ
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,5.2,"Impostos, Taxas e Contribuições",2023,320203,Energia Elétrica,RIO DE JANEIRO,RJ
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,5.3,Remuneração de Capitais de Terceiros,2023,105873,Energia Elétrica,RIO DE JANEIRO,RJ
01.917.818/0001-36,LIGHT ENERGIA S.A.,23000,5.4,Remuneração de Capitais Próprios,2023,368101,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,1,Receitas,2023,21187937,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,2,Valor Adicionado Bruto,2023,10496358,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,3,Valor Adicionado Líquido Produzido,2023,9709735,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,4,Valor Adicionado Total a Distribuir,2023,10431755,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,5,Distribuição do Valor Adicionado,2023,10431755,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,5.1,Pessoal,2023,506759,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,5.2,"Impostos, Taxas e Contribuições",2023,8111243,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,5.3,Remuneração de Capitais de Terceiros,2023,1558591,Energia Elétrica,RIO DE JANEIRO,RJ
03.378.521/0001-75,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,5.4,Remuneração de Capitais Próprios,2023,255162,Energia Elétrica,RIO DE JANEIRO,RJ
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,1,Receitas,2023,1013058,Comércio (Atacado e Varejo),ILHÉUS,BA
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,2,Valor Adicionado Bruto,2023,423458,Comércio (Atacado e Varejo),ILHÉUS,BA
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,3,Valor Adicionado Líquido Produzido,2023,228235,Comércio (Atacado e Varejo),ILHÉUS,BA
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,4,Valor Adicionado Total a Distribuir,2023,322295,Comércio (Atacado e Varejo),ILHÉUS,BA
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,5,Distribuição do Valor Adicionado,2023,322295,Comércio (Atacado e Varejo),ILHÉUS,BA
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,5.1,Pessoal,2023,48911,Comércio (Atacado e Varejo),ILHÉUS,BA
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,5.2,"Impostos, Taxas e Contribuições",2023,149075,Comércio (Atacado e Varejo),ILHÉUS,BA
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,5.3,Remuneração de Capitais de Terceiros,2023,136185,Comércio (Atacado e Varejo),ILHÉUS,BA
05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,25895,5.4,Remuneração de Capitais Próprios,2023,-11876,Comércio (Atacado e Varejo),ILHÉUS,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,1,Receitas,2023,3165539,Serviços Transporte e Logística,SALVADOR,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,2,Valor Adicionado Bruto,2023,1222878,Serviços Transporte e Logística,SALVADOR,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,3,Valor Adicionado Líquido Produzido,2023,950005,Serviços Transporte e Logística,SALVADOR,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,4,Valor Adicionado Total a Distribuir,2023,1638056,Serviços Transporte e Logística,SALVADOR,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,5,Distribuição do Valor Adicionado,2023,1638056,Serviços Transporte e Logística,SALVADOR,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,5.1,Pessoal,2023,92117,Serviços Transporte e Logística,SALVADOR,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,5.2,"Impostos, Taxas e Contribuições",2023,46799,Serviços Transporte e Logística,SALVADOR,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,5.3,Remuneração de Capitais de Terceiros,2023,1338769,Serviços Transporte e Logística,SALVADOR,BA
00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,24880,5.4,Remuneração de Capitais Próprios,2023,160371,Serviços Transporte e Logística,SALVADOR,BA
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,1,Receitas,2023,5580206,Serviços Transporte e Logística,BELO HORIZONTE,MG
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,2,Valor Adicionado Bruto,2023,2959713,Serviços Transporte e Logística,BELO HORIZONTE,MG
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,3,Valor Adicionado Líquido Produzido,2023,2282517,Serviços Transporte e Logística,BELO HORIZONTE,MG
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,4,Valor Adicionado Total a Distribuir,2023,2476338,Serviços Transporte e Logística,BELO HORIZONTE,MG
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,5,Distribuição do Valor Adicionado,2023,2476338,Serviços Transporte e Logística,BELO HORIZONTE,MG
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,5.1,Pessoal,2023,326189,Serviços Transporte e Logística,BELO HORIZONTE,MG
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,5.2,"Impostos, Taxas e Contribuições",2023,504738,Serviços Transporte e Logística,BELO HORIZONTE,MG
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,5.3,Remuneração de Capitais de Terceiros,2023,1029144,Serviços Transporte e Logística,BELO HORIZONTE,MG
02.286.479/0001-08,LOCALIZA FLEET S.A.,24813,5.4,Remuneração de Capitais Próprios,2023,616267,Serviços Transporte e Logística,BELO HORIZONTE,MG
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,1,Receitas,2023,30628078,Serviços Transporte e Logística,BELO HORIZONTE,MG
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,2,Valor Adicionado Bruto,2023,13991552,Serviços Transporte e Logística,BELO HORIZONTE,MG
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,3,Valor Adicionado Líquido Produzido,2023,9367258,Serviços Transporte e Logística,BELO HORIZONTE,MG
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,4,Valor Adicionado Total a Distribuir,2023,10654097,Serviços Transporte e Logística,BELO HORIZONTE,MG
