CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,SETOR_ATIV,MUN,UF,VL_CONTA,VL_INPC,VL_IGPM,VL_IGPDI,VL_IPCA,VL_INDICE_MEDIO
15.115.504/0001-24,TRONOX PIGMENTOS DO BRASIL S.A.,11398,5.5,Outros,2009,,,,0,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,1,Receitas,2009,,,,551647,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,2,Valor Adicionado Bruto,2009,,,,245797,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,3,Valor Adicionado Líquido Produzido,2009,,,,216022,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,4,Valor Adicionado Total a Distribuir,2009,,,,259725,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,5,Distribuição do Valor Adicionado,2009,,,,259725,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,5.1,Pessoal,2009,,,,117520,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,5.2,"Impostos, Taxas e Contribuições",2009,,,,107178,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,5.3,Remuneração de Capitais de Terceiros,2009,,,,6395,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,5.4,Remuneração de Capitais Próprios,2009,,,,28632,,,,,
15.141.799/0001-03,CIA FERRO LIGAS DA BAHIA - FERBASA,3069,5.5,Outros,2009,,,,0,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,1,Receitas,2009,,,,89001,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,2,Valor Adicionado Bruto,2009,,,,30026,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,3,Valor Adicionado Líquido Produzido,2009,,,,28965,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,4,Valor Adicionado Total a Distribuir,2009,,,,46671,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,5,Distribuição do Valor Adicionado,2009,,,,46671,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,5.1,Pessoal,2009,,,,11911,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,5.2,"Impostos, Taxas e Contribuições",2009,,,,5393,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,5.3,Remuneração de Capitais de Terceiros,2009,,,,12196,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,5.4,Remuneração de Capitais Próprios,2009,,,,17171,,,,,
15.144.017/0001-90,CIA SEGUROS ALIANCA DA BAHIA,3115,5.5,Outros,2009,,,,0,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,1,Receitas,2009,,,,139440,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,2,Valor Adicionado Bruto,2009,,,,31580,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,3,Valor Adicionado Líquido Produzido,2009,,,,25416,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,4,Valor Adicionado Total a Distribuir,2009,,,,27239,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,5,Distribuição do Valor Adicionado,2009,,,,27239,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,5.1,Pessoal,2009,,,,14654,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,5.2,"Impostos, Taxas e Contribuições",2009,,,,12582,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,5.3,Remuneração de Capitais de Terceiros,2009,,,,9000,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,5.4,Remuneração de Capitais Próprios,2009,,,,-8997,,,,,
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,5.5,Outros,2009,,,,0,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,1,Receitas,2009,,,,4745820,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,2,Valor Adicionado Bruto,2009,,,,1615743,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,3,Valor Adicionado Líquido Produzido,2009,,,,1094589,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,4,Valor Adicionado Total a Distribuir,2009,,,,1219610,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,5,Distribuição do Valor Adicionado,2009,,,,1219610,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,5.1,Pessoal,2009,,,,461578,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,5.2,"Impostos, Taxas e Contribuições",2009,,,,321950,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,5.3,Remuneração de Capitais de Terceiros,2009,,,,-510439,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,5.4,Remuneração de Capitais Próprios,2009,,,,946521,,,,,
16.404.287/0001-55,SUZANO S.A.,13986,5.5,Outros,2009,,,,0,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,1,Receitas,2009,,,,494736,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,2,Valor Adicionado Bruto,2009,,,,157111,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,3,Valor Adicionado Líquido Produzido,2009,,,,155484,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,4,Valor Adicionado Total a Distribuir,2009,,,,177187,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5,Distribuição do Valor Adicionado,2009,,,,177187,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.1,Pessoal,2009,,,,51625,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.2,"Impostos, Taxas e Contribuições",2009,,,,51278,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.3,Remuneração de Capitais de Terceiros,2009,,,,25545,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.4,Remuneração de Capitais Próprios,2009,,,,48739,,,,,
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,22349,5.5,Outros,2009,,,,0,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,1,Receitas,2009,,,,393476,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,2,Valor Adicionado Bruto,2009,,,,172064,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,3,Valor Adicionado Líquido Produzido,2009,,,,165980,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,4,Valor Adicionado Total a Distribuir,2009,,,,179569,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5,Distribuição do Valor Adicionado,2009,,,,179569,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5.1,Pessoal,2009,,,,63743,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5.2,"Impostos, Taxas e Contribuições",2009,,,,26798,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5.3,Remuneração de Capitais de Terceiros,2009,,,,9933,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5.4,Remuneração de Capitais Próprios,2009,,,,79095,,,,,
16.614.075/0001-00,DIRECIONAL ENGENHARIA S.A.,21350,5.5,Outros,2009,,,,0,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,1,Receitas,2009,,,,1865046,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,2,Valor Adicionado Bruto,2009,,,,805441,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,3,Valor Adicionado Líquido Produzido,2009,,,,572488,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,4,Valor Adicionado Total a Distribuir,2009,,,,603609,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,5,Distribuição do Valor Adicionado,2009,,,,603609,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,5.1,Pessoal,2009,,,,149266,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,5.2,"Impostos, Taxas e Contribuições",2009,,,,144222,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,5.3,Remuneração de Capitais de Terceiros,2009,,,,200895,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,5.4,Remuneração de Capitais Próprios,2009,,,,109226,,,,,
16.670.085/0001-55,LOCALIZA RENT A CAR S.A.,19739,5.5,Outros,2009,,,,0,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,1,Receitas,2009,,,,17772206,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,2,Valor Adicionado Bruto,2009,,,,12291572,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,3,Valor Adicionado Líquido Produzido,2009,,,,11396422,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,4,Valor Adicionado Total a Distribuir,2009,,,,12269294,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,5,Distribuição do Valor Adicionado,2009,,,,12269294,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,5.1,Pessoal,2009,,,,1538594,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,5.2,"Impostos, Taxas e Contribuições",2009,,,,7298371,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,5.3,Remuneração de Capitais de Terceiros,2009,,,,1225990,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,5.4,Remuneração de Capitais Próprios,2009,,,,2206339,,,,,
17.155.730/0001-64,CIA ENERGETICA DE MINAS GERAIS - CEMIG,2453,5.5,Outros,2009,,,,0,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,1,Receitas,2009,,,,9116,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,2,Valor Adicionado Bruto,2009,,,,-407,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,3,Valor Adicionado Líquido Produzido,2009,,,,-3783,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,4,Valor Adicionado Total a Distribuir,2009,,,,-20982,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,5,Distribuição do Valor Adicionado,2009,,,,-20982,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,5.1,Pessoal,2009,,,,2130,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,5.2,"Impostos, Taxas e Contribuições",2009,,,,1797,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,5.3,Remuneração de Capitais de Terceiros,2009,,,,19642,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,5.4,Remuneração de Capitais Próprios,2009,,,,-44551,,,,,
17.159.005/0001-64,FIACAO TEC SAO JOSE S.A.,5983,5.5,Outros,2009,,,,0,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,1,Receitas,2009,,,,57952,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,2,Valor Adicionado Bruto,2009,,,,15087,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,3,Valor Adicionado Líquido Produzido,2009,,,,-289003,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,4,Valor Adicionado Total a Distribuir,2009,,,,115562,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,5,Distribuição do Valor Adicionado,2009,,,,115562,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,5.1,Pessoal,2009,,,,36039,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,5.2,"Impostos, Taxas e Contribuições",2009,,,,29237,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,5.3,Remuneração de Capitais de Terceiros,2009,,,,2939,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,5.4,Remuneração de Capitais Próprios,2009,,,,47347,,,,,
17.167.396/0001-69,ALFA HOLDINGS S.A.,9954,5.5,Outros,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,1,Receitas,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,2,Valor Adicionado Bruto,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,3,Valor Adicionado Líquido Produzido,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,4,Valor Adicionado Total a Distribuir,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,5,Distribuição do Valor Adicionado,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,5.1,Pessoal,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,5.2,"Impostos, Taxas e Contribuições",2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,5.3,Remuneração de Capitais de Terceiros,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,5.4,Remuneração de Capitais Próprios,2009,,,,0,,,,,
17.184.037/0001-10,BCO MERCANTIL DO BRASIL S.A.,1325,5.5,Outros,2009,,,,0,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,1,Receitas,2009,,,,973789,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,2,Valor Adicionado Bruto,2009,,,,170503,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,3,Valor Adicionado Líquido Produzido,2009,,,,169091,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,4,Valor Adicionado Total a Distribuir,2009,,,,195812,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5,Distribuição do Valor Adicionado,2009,,,,195812,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.1,Pessoal,2009,,,,69859,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.2,"Impostos, Taxas e Contribuições",2009,,,,48475,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.3,Remuneração de Capitais de Terceiros,2009,,,,4150,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.4,Remuneração de Capitais Próprios,2009,,,,73328,,,,,
17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A.,4707,5.5,Outros,2009,,,,0,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,1,Receitas,2009,,,,413448,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,2,Valor Adicionado Bruto,2009,,,,152864,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,3,Valor Adicionado Líquido Produzido,2009,,,,134780,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,4,Valor Adicionado Total a Distribuir,2009,,,,139641,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,5,Distribuição do Valor Adicionado,2009,,,,139641,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,5.1,Pessoal,2009,,,,64081,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,5.2,"Impostos, Taxas e Contribuições",2009,,,,44288,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,5.3,Remuneração de Capitais de Terceiros,2009,,,,27995,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,5.4,Remuneração de Capitais Próprios,2009,,,,3277,,,,,
17.245.234/0001-00,CIA FIACAO TECIDOS CEDRO CACHOEIRA,3077,5.5,Outros,2009,,,,0,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,1,Receitas,2009,,,,2560695,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,2,Valor Adicionado Bruto,2009,,,,1795354,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,3,Valor Adicionado Líquido Produzido,2009,,,,1542437,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,4,Valor Adicionado Total a Distribuir,2009,,,,1703526,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,5,Distribuição do Valor Adicionado,2009,,,,1703526,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,5.1,Pessoal,2009,,,,591628,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,5.2,"Impostos, Taxas e Contribuições",2009,,,,445776,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,5.3,Remuneração de Capitais de Terceiros,2009,,,,146878,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,5.4,Remuneração de Capitais Próprios,2009,,,,519244,,,,,
17.281.106/0001-03,CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,19445,5.5,Outros,2009,,,,0,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,1,Receitas,2009,,,,2654600,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,2,Valor Adicionado Bruto,2009,,,,245901,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,3,Valor Adicionado Líquido Produzido,2009,,,,-193929,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,4,Valor Adicionado Total a Distribuir,2009,,,,193174,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,5,Distribuição do Valor Adicionado,2009,,,,193174,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,5.1,Pessoal,2009,,,,191292,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,5.2,"Impostos, Taxas e Contribuições",2009,,,,64399,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,5.3,Remuneração de Capitais de Terceiros,2009,,,,220117,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,5.4,Remuneração de Capitais Próprios,2009,,,,-282634,,,,,
19.443.985/0001-58,VALE FERTILIZANTES S.A.,14028,5.5,Outros,2009,,,,0,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,1,Receitas,2009,,,,204743,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,2,Valor Adicionado Bruto,2009,,,,57012,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,3,Valor Adicionado Líquido Produzido,2009,,,,50916,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,4,Valor Adicionado Total a Distribuir,2009,,,,77466,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,5,Distribuição do Valor Adicionado,2009,,,,77466,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,5.1,Pessoal,2009,,,,32334,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,5.2,"Impostos, Taxas e Contribuições",2009,,,,12740,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,5.3,Remuneração de Capitais de Terceiros,2009,,,,13664,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,5.4,Remuneração de Capitais Próprios,2009,,,,18728,,,,,
19.526.748/0001-50,CIA INDUSTRIAL CATAGUASES,3395,5.5,Outros,2009,,,,0,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,1,Receitas,2009,,,,325838,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,2,Valor Adicionado Bruto,2009,,,,93658,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,3,Valor Adicionado Líquido Produzido,2009,,,,84570,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,4,Valor Adicionado Total a Distribuir,2009,,,,82949,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,5,Distribuição do Valor Adicionado,2009,,,,82949,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,5.1,Pessoal,2009,,,,41327,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,5.2,"Impostos, Taxas e Contribuições",2009,,,,16538,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,5.3,Remuneração de Capitais de Terceiros,2009,,,,6324,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,5.4,Remuneração de Capitais Próprios,2009,,,,18760,,,,,
21.255.567/0001-89,CIA TECIDOS SANTANENSE,4081,5.5,Outros,2009,,,,0,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,1,Receitas,2009,,,,545321,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,2,Valor Adicionado Bruto,2009,,,,201547,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,3,Valor Adicionado Líquido Produzido,2009,,,,196643,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,4,Valor Adicionado Total a Distribuir,2009,,,,206435,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,5,Distribuição do Valor Adicionado,2009,,,,206435,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,5.1,Pessoal,2009,,,,43852,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,5.2,"Impostos, Taxas e Contribuições",2009,,,,117173,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,5.3,Remuneração de Capitais de Terceiros,2009,,,,20010,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,5.4,Remuneração de Capitais Próprios,2009,,,,25400,,,,,
22.164.990/0001-36,ELETROSOM S/A,22373,5.5,Outros,2009,,,,0,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,1,Receitas,2009,,,,3270630,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,2,Valor Adicionado Bruto,2009,,,,99467,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,3,Valor Adicionado Líquido Produzido,2009,,,,62081,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,4,Valor Adicionado Total a Distribuir,2009,,,,775771,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,5,Distribuição do Valor Adicionado,2009,,,,775771,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,5.1,Pessoal,2009,,,,84625,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,5.2,"Impostos, Taxas e Contribuições",2009,,,,66176,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,5.3,Remuneração de Capitais de Terceiros,2009,,,,563298,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,5.4,Remuneração de Capitais Próprios,2009,,,,61672,,,,,
22.266.175/0001-88,FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,20621,5.5,Outros,2009,,,,0,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,1,Receitas,2009,,,,2877583,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,2,Valor Adicionado Bruto,2009,,,,672563,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,3,Valor Adicionado Líquido Produzido,2009,,,,538120,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,4,Valor Adicionado Total a Distribuir,2009,,,,530790,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,5,Distribuição do Valor Adicionado,2009,,,,530790,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,5.1,Pessoal,2009,,,,376102,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,5.2,"Impostos, Taxas e Contribuições",2009,,,,138744,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,5.3,Remuneração de Capitais de Terceiros,2009,,,,-10029,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,5.4,Remuneração de Capitais Próprios,2009,,,,25973,,,,,
22.677.520/0001-76,CIA TECIDOS NORTE DE MINAS COTEMINAS,3158,5.5,Outros,2009,,,,0,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,1,Receitas,2009,,,,55453,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,2,Valor Adicionado Bruto,2009,,,,-3596,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,3,Valor Adicionado Líquido Produzido,2009,,,,-4336,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,4,Valor Adicionado Total a Distribuir,2009,,,,1276,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,5,Distribuição do Valor Adicionado,2009,,,,1276,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,5.1,Pessoal,2009,,,,12571,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,5.2,"Impostos, Taxas e Contribuições",2009,,,,4146,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,5.3,Remuneração de Capitais de Terceiros,2009,,,,3513,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,5.4,Remuneração de Capitais Próprios,2009,,,,-18954,,,,,
22.770.366/0001-82,TEC TOY S.A.,14133,5.5,Outros,2009,,,,0,,,,,
24.962.466/0001-36,RUMO MALHA NORTE S.A.,15300,1,Receitas,2009,,,,1186343,,,,,
