CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,VL_CONTA,SETOR_ATIV,MUN,UF,ANO
92.754.738/0001-62,LOJAS RENNER S.A.,8133,5.1,Pessoal,1826672,Comércio (Atacado e Varejo),PORTO ALEGRE,RS,2023
92.754.738/0001-62,LOJAS RENNER S.A.,8133,5.2,"Impostos, Taxas e Contribuições",2931810,Comércio (Atacado e Varejo),PORTO ALEGRE,RS,2023
92.754.738/0001-62,LOJAS RENNER S.A.,8133,5.3,Remuneração de Capitais de Terceiros,1103806,Comércio (Atacado e Varejo),PORTO ALEGRE,RS,2023
92.754.738/0001-62,LOJAS RENNER S.A.,8133,5.4,Remuneração de Capitais Próprios,976259,Comércio (Atacado e Varejo),PORTO ALEGRE,RS,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,1,Receitas,202465,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,2,Valor Adicionado Bruto,129765,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,3,Valor Adicionado Líquido Produzido,112531,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,4,Valor Adicionado Total a Distribuir,141402,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,5,Distribuição do Valor Adicionado,141402,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,5.1,Pessoal,45036,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,5.2,"Impostos, Taxas e Contribuições",40905,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,5.3,Remuneração de Capitais de Terceiros,20184,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
08.078.847/0001-09,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,20370,5.4,Remuneração de Capitais Próprios,35277,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,1,Receitas,195911,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,2,Valor Adicionado Bruto,43341,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,3,Valor Adicionado Líquido Produzido,36844,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,4,Valor Adicionado Total a Distribuir,201248,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,5,Distribuição do Valor Adicionado,201248,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,5.1,Pessoal,41624,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,5.2,"Impostos, Taxas e Contribuições",25764,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,5.3,Remuneração de Capitais de Terceiros,81211,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
89.463.822/0001-12,LUPATECH S.A,20060,5.4,Remuneração de Capitais Próprios,52649,"Máquinas, Equipamentos, Veículos e Peças",NOVA ODESSA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,1,Receitas,1756017,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,2,Valor Adicionado Bruto,878551,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,3,Valor Adicionado Líquido Produzido,830300,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,4,Valor Adicionado Total a Distribuir,867065,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,5,Distribuição do Valor Adicionado,867065,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,5.1,Pessoal,392106,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,5.2,"Impostos, Taxas e Contribuições",274952,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,5.3,Remuneração de Capitais de Terceiros,28645,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
43.948.405/0001-69,LUPO S.A.,26506,5.4,Remuneração de Capitais Próprios,171362,Comércio (Atacado e Varejo),ARARAQUARA,SP,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,1,Receitas,12484150,Alimentos,EUSÉBIO,CE,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,2,Valor Adicionado Bruto,3900509,Alimentos,EUSÉBIO,CE,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,3,Valor Adicionado Líquido Produzido,3535538,Alimentos,EUSÉBIO,CE,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,4,Valor Adicionado Total a Distribuir,3952353,Alimentos,EUSÉBIO,CE,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5,Distribuição do Valor Adicionado,3952353,Alimentos,EUSÉBIO,CE,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.1,Pessoal,1388487,Alimentos,EUSÉBIO,CE,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.2,"Impostos, Taxas e Contribuições",1095865,Alimentos,EUSÉBIO,CE,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.3,Remuneração de Capitais de Terceiros,579347,Alimentos,EUSÉBIO,CE,2023
07.206.816/0001-15,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,20338,5.4,Remuneração de Capitais Próprios,888654,Alimentos,EUSÉBIO,CE,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,1,Receitas,1957581,Alimentos,PONTA GROSSA,PR,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,2,Valor Adicionado Bruto,1257909,Alimentos,PONTA GROSSA,PR,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,3,Valor Adicionado Líquido Produzido,1038918,Alimentos,PONTA GROSSA,PR,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,4,Valor Adicionado Total a Distribuir,1050833,Alimentos,PONTA GROSSA,PR,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,5,Distribuição do Valor Adicionado,1050833,Alimentos,PONTA GROSSA,PR,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,5.1,Pessoal,580293,Alimentos,PONTA GROSSA,PR,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,5.2,"Impostos, Taxas e Contribuições",222733,Alimentos,PONTA GROSSA,PR,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,5.3,Remuneração de Capitais de Terceiros,312982,Alimentos,PONTA GROSSA,PR,2023
13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,26379,5.4,Remuneração de Capitais Próprios,-65175,Alimentos,PONTA GROSSA,PR,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,1,Receitas,43951244,Comércio (Atacado e Varejo),FRANCA,SP,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,2,Valor Adicionado Bruto,10043800,Comércio (Atacado e Varejo),FRANCA,SP,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,3,Valor Adicionado Líquido Produzido,8801110,Comércio (Atacado e Varejo),FRANCA,SP,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,4,Valor Adicionado Total a Distribuir,9888201,Comércio (Atacado e Varejo),FRANCA,SP,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,5,Distribuição do Valor Adicionado,9888201,Comércio (Atacado e Varejo),FRANCA,SP,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,5.1,Pessoal,3018554,Comércio (Atacado e Varejo),FRANCA,SP,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,5.2,"Impostos, Taxas e Contribuições",4983784,Comércio (Atacado e Varejo),FRANCA,SP,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,5.3,Remuneração de Capitais de Terceiros,2864967,Comércio (Atacado e Varejo),FRANCA,SP,2023
47.960.950/0001-21,MAGAZINE LUIZA S.A.,22470,5.4,Remuneração de Capitais Próprios,-979104,Comércio (Atacado e Varejo),FRANCA,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,1,Receitas,5259789,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,2,Valor Adicionado Bruto,2353908,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,3,Valor Adicionado Líquido Produzido,2252327,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,4,Valor Adicionado Total a Distribuir,2742353,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,5,Distribuição do Valor Adicionado,2742353,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,5.1,Pessoal,752166,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,5.2,"Impostos, Taxas e Contribuições",781662,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,5.3,Remuneração de Capitais de Terceiros,460747,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
60.476.884/0001-87,MAHLE-METAL LEVE S.A.,8575,5.4,Remuneração de Capitais Próprios,747778,"Máquinas, Equipamentos, Veículos e Peças",MOGI GUAÇU,SP,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,1,Receitas,1114651,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,2,Valor Adicionado Bruto,430825,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,3,Valor Adicionado Líquido Produzido,410086,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,4,Valor Adicionado Total a Distribuir,451446,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5,Distribuição do Valor Adicionado,451446,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.1,Pessoal,140380,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.2,"Impostos, Taxas e Contribuições",196378,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.3,Remuneração de Capitais de Terceiros,80641,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,8397,5.4,Remuneração de Capitais Próprios,34047,Metalurgia e Siderurgia,TRÊS CORAÇÕES,MG,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,1,Receitas,188877,Brinquedos e Lazer,SÃO PAULO,SP,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,2,Valor Adicionado Bruto,69353,Brinquedos e Lazer,SÃO PAULO,SP,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,3,Valor Adicionado Líquido Produzido,43585,Brinquedos e Lazer,SÃO PAULO,SP,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,4,Valor Adicionado Total a Distribuir,95398,Brinquedos e Lazer,SÃO PAULO,SP,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5,Distribuição do Valor Adicionado,95398,Brinquedos e Lazer,SÃO PAULO,SP,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.1,Pessoal,10437,Brinquedos e Lazer,SÃO PAULO,SP,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.2,"Impostos, Taxas e Contribuições",33568,Brinquedos e Lazer,SÃO PAULO,SP,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.3,Remuneração de Capitais de Terceiros,73203,Brinquedos e Lazer,SÃO PAULO,SP,2023
61.082.004/0001-50,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,8427,5.4,Remuneração de Capitais Próprios,-21810,Brinquedos e Lazer,SÃO PAULO,SP,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,1,Receitas,7580820,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,2,Valor Adicionado Bruto,2104229,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,3,Valor Adicionado Líquido Produzido,1957860,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,4,Valor Adicionado Total a Distribuir,2641416,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,5,Distribuição do Valor Adicionado,2641416,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,5.1,Pessoal,1141471,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,5.2,"Impostos, Taxas e Contribuições",16020,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,5.3,Remuneração de Capitais de Terceiros,673114,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
88.611.835/0001-29,MARCOPOLO S.A.,8451,5.4,Remuneração de Capitais Próprios,810811,"Máquinas, Equipamentos, Veículos e Peças",CAXIAS DO SUL,RS,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,1,Receitas,141993605,Alimentos,SÃO PAULO,SP,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,2,Valor Adicionado Bruto,26348456,Alimentos,SÃO PAULO,SP,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,3,Valor Adicionado Líquido Produzido,19608224,Alimentos,SÃO PAULO,SP,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,4,Valor Adicionado Total a Distribuir,33303709,Alimentos,SÃO PAULO,SP,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,5,Distribuição do Valor Adicionado,33303709,Alimentos,SÃO PAULO,SP,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,5.1,Pessoal,12253073,Alimentos,SÃO PAULO,SP,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,5.2,"Impostos, Taxas e Contribuições",4648520,Alimentos,SÃO PAULO,SP,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,5.3,Remuneração de Capitais de Terceiros,20023362,Alimentos,SÃO PAULO,SP,2023
03.853.896/0001-40,MARFRIG GLOBAL FOODS S.A.,20788,5.4,Remuneração de Capitais Próprios,-3621246,Alimentos,SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,1,Receitas,2294589,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,2,Valor Adicionado Bruto,860852,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,3,Valor Adicionado Líquido Produzido,654586,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,4,Valor Adicionado Total a Distribuir,599550,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5,Distribuição do Valor Adicionado,599550,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.1,Pessoal,349493,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.2,"Impostos, Taxas e Contribuições",536339,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.3,Remuneração de Capitais de Terceiros,216909,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.4,Remuneração de Capitais Próprios,-503191,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,1,Receitas,496505,Comunicação e Informática,NA,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,2,Valor Adicionado Bruto,115069,Comunicação e Informática,NA,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,3,Valor Adicionado Líquido Produzido,95238,Comunicação e Informática,NA,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,4,Valor Adicionado Total a Distribuir,171343,Comunicação e Informática,NA,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,5,Distribuição do Valor Adicionado,171343,Comunicação e Informática,NA,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,5.1,Pessoal,124895,Comunicação e Informática,NA,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,5.2,"Impostos, Taxas e Contribuições",66685,Comunicação e Informática,NA,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,5.3,Remuneração de Capitais de Terceiros,5315,Comunicação e Informática,NA,SP,2023
14.110.585/0001-07,MÉLIUZ S.A.,25232,5.4,Remuneração de Capitais Próprios,-25552,Comunicação e Informática,NA,SP,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,1,Receitas,1211310,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,2,Valor Adicionado Bruto,170619,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,3,Valor Adicionado Líquido Produzido,159628,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,4,Valor Adicionado Total a Distribuir,257649,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,5,Distribuição do Valor Adicionado,257649,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,5.1,Pessoal,42817,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,5.2,"Impostos, Taxas e Contribuições",57988,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,5.3,Remuneração de Capitais de Terceiros,4895,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,5.4,Remuneração de Capitais Próprios,103885,"Construção Civil, Mat. Constr. e Decoração",PORTO ALEGRE,RS,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,1,Receitas,2321511,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,2,Valor Adicionado Bruto,438876,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,3,Valor Adicionado Líquido Produzido,381499,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,4,Valor Adicionado Total a Distribuir,479992,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,5,Distribuição do Valor Adicionado,479992,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,5.1,Pessoal,299989,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,5.2,"Impostos, Taxas e Contribuições",-84618,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,5.3,Remuneração de Capitais de Terceiros,256344,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
04.821.041/0001-08,METALFRIO SOLUTIONS S.A.,20613,5.4,Remuneração de Capitais Próprios,8277,"Máquinas, Equipamentos, Veículos e Peças",SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,1,Receitas,81459909,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,2,Valor Adicionado Bruto,23035675,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,3,Valor Adicionado Líquido Produzido,19905127,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,4,Valor Adicionado Total a Distribuir,22035939,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,5,Distribuição do Valor Adicionado,22035939,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,5.1,Pessoal,6776481,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,5.2,"Impostos, Taxas e Contribuições",5352138,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,5.3,Remuneração de Capitais de Terceiros,5743243,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
92.690.783/0001-09,METALURGICA GERDAU S.A.,8656,5.4,Remuneração de Capitais Próprios,4164077,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,1,Receitas,426228,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,2,Valor Adicionado Bruto,184664,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,3,Valor Adicionado Líquido Produzido,178198,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,4,Valor Adicionado Total a Distribuir,187089,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,5,Distribuição do Valor Adicionado,187089,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,5.1,Pessoal,31632,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,5.2,"Impostos, Taxas e Contribuições",87259,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,5.3,Remuneração de Capitais de Terceiros,14072,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
85.778.074/0001-06,METALURGICA RIOSULENSE S.A.,13439,5.4,Remuneração de Capitais Próprios,54126,"Máquinas, Equipamentos, Veículos e Peças",RIO DO SUL,SC,2023
16.234.171/0001-15,METANOR SA METANOL DO NE,8745,1,Receitas,382997,Petroquímicos e Borracha,CAMAÇARI,BA,2023
